[2025-06-02 16:47:49] ADVERTENCIA: Sin datos de RPM | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0105 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0111 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0110 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 012F | Contexto: update_data
[2025-06-02 16:48:38] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:38] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:38] INFO: [EMULADOR] PIDs recibidos: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '010C' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '010D' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0105' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0110' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0111' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '012F' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] INFO: [EMULADOR] Registro generado: {'010C': '', '010D': '', '0105': '', '0110': '', '0111': '', '012F': '', 'rpm': 911, 'vel': 0, 'escenario': 'carretera'} | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0105 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0111 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0110 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 012F | Contexto: update_data
[2025-06-02 16:48:38] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:38] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:38] INFO: [EMULADOR] PIDs recibidos: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '010C' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '010D' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0105' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0110' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0111' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '012F' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] INFO: [EMULADOR] Registro generado: {'010C': '', '010D': '', '0105': '', '0110': '', '0111': '', '012F': '', 'rpm': 890, 'vel': 0, 'escenario': 'carretera'} | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0105 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0111 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0110 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 012F | Contexto: update_data
[2025-06-02 16:48:38] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:38] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:38] INFO: [EMULADOR] PIDs recibidos: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '010C' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '010D' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0105' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0110' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0111' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '012F' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] INFO: [EMULADOR] Registro generado: {'010C': '', '010D': '', '0105': '', '0110': '', '0111': '', '012F': '', 'rpm': 925, 'vel': 0, 'escenario': 'carretera'} | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0105 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0111 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0110 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 012F | Contexto: update_data
[2025-06-02 16:48:38] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:38] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:38] INFO: [EMULADOR] PIDs recibidos: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '010C' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '010D' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0105' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0110' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0111' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '012F' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] INFO: [EMULADOR] Registro generado: {'010C': '', '010D': '', '0105': '', '0110': '', '0111': '', '012F': '', 'rpm': 867, 'vel': 0, 'escenario': 'carretera'} | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0105 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0111 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0110 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 012F | Contexto: update_data
[2025-06-02 16:48:38] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:38] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:38] INFO: [EMULADOR] PIDs recibidos: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '010C' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '010D' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0105' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0110' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '0111' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Advertencia: El PID solicitado '012F' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:38] INFO: [EMULADOR] Registro generado: {'010C': '', '010D': '', '0105': '', '0110': '', '0111': '', '012F': '', 'rpm': 852, 'vel': 0, 'escenario': 'carretera'} | Contexto: emulador
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0105 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0111 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 0110 | Contexto: update_data
[2025-06-02 16:48:38] ADVERTENCIA: Sin datos de 012F | Contexto: update_data
[2025-06-02 16:48:39] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:39] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:39] INFO: [EMULADOR] PIDs recibidos: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '010C' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '010D' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '0105' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '0110' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '0111' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '012F' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] INFO: [EMULADOR] Registro generado: {'010C': '', '010D': '', '0105': '', '0110': '', '0111': '', '012F': '', 'rpm': 884, 'vel': 0, 'escenario': 'carretera'} | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:48:39] ADVERTENCIA: Sin datos de 0105 | Contexto: update_data
[2025-06-02 16:48:39] ADVERTENCIA: Sin datos de 0111 | Contexto: update_data
[2025-06-02 16:48:39] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:48:39] ADVERTENCIA: Sin datos de 0110 | Contexto: update_data
[2025-06-02 16:48:39] ADVERTENCIA: Sin datos de 012F | Contexto: update_data
[2025-06-02 16:48:39] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:39] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:39] INFO: [EMULADOR] PIDs recibidos: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '010C' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '010D' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '0105' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '0110' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '0111' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '012F' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] INFO: [EMULADOR] Registro generado: {'010C': '', '010D': '', '0105': '', '0110': '', '0111': '', '012F': '', 'rpm': 941, 'vel': 0, 'escenario': 'carretera'} | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Conversión fallida:  (invalid literal for int() with base 10: '') | Contexto: safe_cast
[2025-06-02 16:48:39] ADVERTENCIA: Sin datos de 010C | Contexto: update_data
[2025-06-02 16:48:39] ADVERTENCIA: Sin datos de 0105 | Contexto: update_data
[2025-06-02 16:48:39] ADVERTENCIA: Sin datos de 0111 | Contexto: update_data
[2025-06-02 16:48:39] ADVERTENCIA: Sin datos de 010D | Contexto: update_data
[2025-06-02 16:48:39] ADVERTENCIA: Sin datos de 0110 | Contexto: update_data
[2025-06-02 16:48:39] ADVERTENCIA: Sin datos de 012F | Contexto: update_data
[2025-06-02 16:48:39] INFO: [DASHBOARD] PIDs seleccionados antes de emular: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:39] INFO: [TRACE] PIDs solicitados al emulador: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: read_data
[2025-06-02 16:48:39] INFO: [EMULADOR] PIDs recibidos: ['010C', '010D', '0105', '0110', '0111', '012F', 'rpm', 'vel', 'escenario'] | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '010C' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '010D' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '0105' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '0110' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '0111' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
[2025-06-02 16:48:39] ADVERTENCIA: Advertencia: El PID solicitado '012F' no está soportado en la emulación. Se exportará vacío. | Contexto: emulador
